SaleID,AgentKey,CloseDateKey,ListDateKey,CommunityKey,PropertyTypeKey,SideKey,LeadSourceKey,FinancingKey,BuyerProfileKey,PriceBandKey,ListPrice,SalePrice,PriceVsList,DaysOnMarket,SquareFeet,Bedrooms,Bathrooms,YearBuilt,LotSquareFeet,CommissionRate,GrossCommission,AgentNetCommission,SellerConcession,MapX,MapY
5032,2,20200930,20200914,1,1,1,6,2,5,3,456000,499000,43000,16,1920,3,2.5,1968,7350,0.0285,14222,9955,0,252.9,474.6
5033,2,20201220,20201129,3,1,2,5,1,1,3,498000,537500,39500,21,1950,4,3.5,1959,7950,0.025,13438,9407,0,461.2,410.3
5034,2,20200120,20200104,4,4,1,1,1,2,4,821500,839500,18000,16,3270,5,4,2020,10150,0.025,20988,14692,4250,446,421.5
5035,2,20200718,20200704,2,1,2,1,1,2,4,690500,726500,36000,14,2040,3,2.5,2003,8950,0.0235,17073,11951,0,229.8,414.6
5036,2,20200506,20200419,2,1,2,4,1,2,4,665000,689500,24500,17,2160,4,3.5,2010,10500,0.025,17238,12067,0,237.8,417.5
5037,2,20200323,20200307,2,1,1,2,1,1,4,760000,783500,23500,16,2370,3,2.5,2005,7800,0.0285,22330,15631,0,240.8,419.6
5038,2,20200803,20200711,4,4,1,2,5,5,5,1358000,1383000,25000,23,3680,5,4,2018,16950,0.0225,31118,21783,0,431.3,421.8
5039,2,20200315,20200223,4,4,2,3,3,5,5,929000,985500,56500,21,2830,4,3.5,2020,14100,0.025,24638,17247,0,444.4,433.2
5040,2,20200419,20200405,4,4,1,6,1,1,5,881000,911500,30500,14,2880,4,3.5,2015,9900,0.025500000000000002,23243,16270,0,441.9,419.8
5041,2,20200623,20200608,2,1,1,6,1,1,4,709500,747500,38000,15,2520,3,2.5,2002,10150,0.026000000000000002,19435,13605,0,256.3,412.3
5042,2,20200717,20200630,2,1,1,4,1,5,4,736500,790000,53500,17,2330,3,2.5,2006,8500,0.029,22910,16037,0,242.4,419.4
5043,2,20200720,20200704,2,1,2,1,1,5,4,769500,783500,14000,16,2370,3,2.5,2018,10450,0.022,17237,12066,4250,234.8,412.5
5044,2,20200806,20200721,2,1,2,9,1,2,4,695000,738500,43500,16,2160,4,3.5,2002,5350,0.023,16986,11890,0,217.6,396
5045,2,20200727,20200711,2,1,1,3,1,2,3,547000,546500,-500,16,2000,4,3.5,2002,7100,0.0275,15029,10520,0,244.4,415.1
5046,2,20200908,20200818,2,1,2,6,6,5,5,891000,924500,33500,21,2700,5,4,2005,10100,0.027,24962,17473,0,241.8,413.3
5047,2,20200405,20200311,2,1,2,3,4,2,4,663500,699500,36000,25,2350,4,3.5,2007,7350,0.025500000000000002,17837,12486,0,232.3,412.2
5048,2,20200525,20200505,2,1,2,3,1,2,4,752000,787500,35500,20,2350,4,3.5,2001,6200,0.0225,17719,12403,0,233.8,414.6
5049,2,20200123,20200110,1,1,2,1,5,1,3,439500,457500,18000,13,1620,3,2.5,1967,8100,0.027,12353,8647,2000,227.6,463
5050,2,20200517,20200427,4,4,2,3,2,5,4,696000,712000,16000,20,2570,4,3.5,2016,11200,0.0275,19580,13706,0,430.4,416.5
5051,2,20201124,20201111,2,1,2,9,1,2,3,546500,587000,40500,13,1890,4,3.5,2005,8300,0.027,15849,11094,0,232.4,427.8
5052,2,20200304,20200219,2,1,2,4,1,5,4,785500,806000,20500,14,2570,5,4,2020,8700,0.026000000000000002,20956,14669,0,227,412.6
5053,2,20200802,20200718,4,4,1,6,1,2,5,981500,1017000,35500,15,3170,6,5,2015,12950,0.024,24408,17086,0,441.4,427
5054,2,20200602,20200518,4,4,2,6,1,1,4,694500,716000,21500,15,2910,5,4,2020,7250,0.025,17900,12530,4500,440.9,429.3
5055,2,20200323,20200309,2,1,1,2,5,2,4,773000,793000,20000,14,2540,5,4,2009,11450,0.024,19032,13322,0,240.1,399.3
5056,2,20200515,20200425,4,4,2,2,5,1,5,931000,959500,28500,20,3090,5,4,2016,9000,0.0235,22548,15784,0,432.9,428.6
5057,2,20200117,20191226,3,1,2,4,3,5,3,564000,590000,26000,22,2410,3,2.5,1955,10150,0.025500000000000002,15045,10532,0,479.9,406.1
5058,2,20200411,20200318,3,1,2,2,1,1,3,452000,472500,20500,24,1520,2,2,1958,5950,0.022,10395,7276,0,480.1,409.6
5059,2,20200814,20200730,4,4,2,2,2,5,5,1108500,1168500,60000,15,3590,5,4,2015,17850,0.0245,28628,20040,0,444.8,423.5
5060,2,20200823,20200806,2,1,2,4,4,3,3,594500,597500,3000,17,2480,5,4,2020,6300,0.0245,14639,10247,10750,227.4,408.6
5061,2,20210904,20210815,4,4,2,4,1,6,5,940000,970500,30500,20,2940,6,5,2016,12100,0.0245,23777,16644,0,445.2,432.3
5062,2,20210823,20210804,2,1,1,4,2,5,3,610000,615500,5500,19,1940,3,2.5,2009,4900,0.028,17234,12064,0,232.1,413.4
5063,2,20210119,20201218,4,4,1,4,1,5,4,755000,789000,34000,32,2260,3,2.5,2021,7900,0.025500000000000002,20120,14084,0,440.5,420.5
5064,2,20210909,20210811,4,4,3,8,1,5,5,1187000,1261000,74000,29,3200,5,4,2015,8000,0.049,61789,43252,0,432.7,426
5065,2,20210702,20210608,3,1,2,6,2,1,2,316000,340500,24500,24,1140,2,2,1981,2800,0.028,9534,6674,0,470.5,409.4
5066,2,20210418,20210327,4,4,1,8,1,3,4,818500,830000,11500,22,2940,4,3.5,2021,8450,0.028,23240,16268,0,441,430.6
5067,2,20210509,20210419,2,1,1,2,1,5,5,900500,964000,63500,20,2450,4,3.5,2018,6450,0.024,23136,16195,0,241.1,408.5
5068,2,20211209,20211119,2,1,2,3,4,5,4,796000,838500,42500,20,2730,5,4,2021,7400,0.0275,23059,16141,6000,236.8,406.9
5069,2,20210714,20210627,4,4,1,5,1,3,4,848500,871000,22500,17,2470,4,3.5,2016,7250,0.029,25259,17681,0,438.3,424.6
5070,2,20210605,20210521,4,4,1,2,2,2,5,885500,925000,39500,15,3140,4,3.5,2021,13550,0.0285,26363,18454,0,435.5,427.2
5071,2,20211224,20211204,2,1,1,3,5,5,5,1103000,1112000,9000,20,3250,5,4,2021,14900,0.023,25576,17903,0,236.3,405.1
5072,2,20210906,20210818,4,4,1,6,4,1,5,932000,964000,32000,19,2910,4,3.5,2016,10250,0.0285,27474,19232,0,444.6,422.1
5073,2,20211107,20211022,2,1,1,9,1,5,5,920000,978500,58500,16,2380,4,3.5,2021,10900,0.029,28377,19864,0,246,410.7
5074,2,20210219,20210202,2,1,3,2,1,1,4,743500,777500,34000,17,2680,4,3.5,2018,11050,0.046,35765,25036,0,234,402.1
5075,2,20210812,20210722,2,1,2,1,2,2,4,740000,771500,31500,21,2230,3,2.5,2017,10450,0.029500000000000002,22759,15931,0,247,424.1
5076,2,20211102,20211008,2,1,1,2,1,5,5,1169000,1258000,89000,25,3200,5,4,2017,10000,0.0225,28305,19814,0,235.8,410.4
5077,2,20210804,20210719,4,4,2,4,1,3,4,817500,873000,55500,16,2780,4,3.5,2018,8950,0.0245,21389,14972,0,439.2,426.2
5078,2,20210610,20210524,2,1,1,1,1,5,4,691000,755000,64000,17,2010,2,2,2001,7750,0.029,21895,15326,0,233.1,415.6
5079,2,20210331,20210317,2,1,1,7,1,1,5,907000,930500,23500,14,2420,4,3.5,2007,10950,0.024,22332,15632,7250,239.4,408.7
5080,2,20210610,20210528,1,1,2,8,1,5,3,622000,630000,8000,13,1830,3,2.5,1957,4800,0.0275,17325,12128,0,233.4,462.1
5081,2,20210916,20210825,4,4,1,6,2,3,4,852500,880000,27500,22,2670,4,3.5,2018,10400,0.023,20240,14168,0,446.2,417.8
5082,2,20211004,20210918,3,1,1,1,1,5,3,455000,458000,3000,16,1480,3,2.5,1957,4600,0.025500000000000002,11679,8175,0,483.2,395.9
5083,2,20211126,20211113,4,4,2,3,1,5,5,1130000,1231000,101000,13,3520,6,5,2020,11700,0.0285,35084,24559,0,437.5,425.5
5084,2,20210822,20210802,3,1,1,6,1,4,3,608500,619500,11000,20,1870,3,2.5,1972,9000,0.0285,17656,12359,0,476.6,405.6
5085,2,20210414,20210327,4,4,2,5,1,3,4,641500,669500,28000,18,2250,3,2.5,2021,6050,0.0235,15733,11013,3750,441.7,413.5
5086,2,20211104,20211001,4,4,2,4,5,5,5,1005000,1033500,28500,34,3240,6,5,2021,15350,0.0235,24287,17001,0,435.1,405.9
5087,2,20210812,20210727,2,1,2,2,1,1,4,756000,771000,15000,16,2180,4,3.5,2014,8450,0.027,20817,14572,0,242.3,409.4
5088,2,20210430,20210408,3,1,2,1,4,1,4,820000,864000,44000,22,2540,4,3.5,1972,7750,0.029500000000000002,25488,17842,0,472.5,418.3
5089,2,20210811,20210723,1,1,3,1,1,1,4,617000,659500,42500,19,2080,4,3.5,1978,5500,0.048,31656,22159,0,271.4,483.6
5090,2,20210512,20210415,2,1,1,5,1,5,4,795500,857000,61500,27,2420,4,3.5,2009,6050,0.022,18854,13198,0,237.4,403.1
5091,2,20211020,20211006,2,1,2,2,1,2,4,755000,779500,24500,14,2450,4,3.5,2021,10450,0.0225,17539,12277,0,239.4,408.8
5092,2,20210331,20210317,4,4,2,3,1,5,5,992000,1020500,28500,14,3220,6,5,2020,8450,0.026000000000000002,26533,18573,0,442.1,422.4
5093,2,20210524,20210509,2,1,2,6,1,5,5,902000,947500,45500,15,2590,4,3.5,2021,11200,0.0245,23214,16250,0,248,400.8
5094,2,20210918,20210829,2,1,1,8,1,1,4,883000,891500,8500,20,2960,4,3.5,2021,10000,0.025,22288,15602,13750,235.5,424.3
5095,2,20211108,20211025,2,1,2,1,1,5,4,704000,720000,16000,14,2290,4,3.5,2007,7750,0.025,18000,12600,0,250.5,418.1
5096,2,20210918,20210831,4,4,2,3,1,2,5,999000,1026000,27000,18,2640,5,4,2019,10600,0.025500000000000002,26163,18314,0,433.1,424.9
5097,2,20210510,20210426,2,1,2,1,6,5,4,842500,874000,31500,14,2500,4,3.5,2002,7200,0.03,26220,18354,0,242.4,413.7
5098,2,20210621,20210524,2,1,2,2,1,1,3,593500,617500,24000,28,2140,3,2.5,2014,10100,0.0285,17599,12319,0,243.1,410
5099,2,20210908,20210820,4,4,1,6,5,1,5,974000,1021000,47000,19,2870,4,3.5,2021,13950,0.024,24504,17153,0,437.1,415.4
5100,2,20211130,20211110,2,1,2,2,1,5,4,773000,791000,18000,20,2400,4,3.5,2006,6150,0.025,19775,13843,0,239.2,405.8
5101,2,20210621,20210602,2,1,1,7,3,5,4,717000,753500,36500,19,2170,4,3.5,2007,7650,0.022,16577,11604,0,227.6,406
5102,2,20210402,20210316,2,1,3,3,1,5,4,768500,805000,36500,17,2280,4,3.5,2019,9700,0.047,37835,26485,0,253,415.6
5103,2,20210512,20210428,4,4,2,2,1,5,5,900500,908000,7500,14,2700,5,4,2021,6800,0.027,24516,17161,0,447.9,427.1
5104,2,20210412,20210327,2,1,2,8,1,3,4,803500,839500,36000,16,2230,3,2.5,2010,9300,0.025500000000000002,21407,14985,6250,243.5,404.6
5105,2,20210605,20210514,4,4,1,5,1,5,5,982500,1002500,20000,22,3020,4,3.5,2021,9800,0.029,29073,20351,0,440.5,426.7
5106,2,20210504,20210413,4,4,2,2,1,5,4,725500,735000,9500,21,2490,4,3.5,2017,12000,0.0235,17273,12091,0,433.3,426.3
5107,2,20210425,20210406,4,4,2,4,4,5,5,909500,956500,47000,19,2960,5,4,2021,14650,0.029500000000000002,28217,19752,0,440.7,424.3
5108,2,20211007,20210921,2,1,3,8,4,2,5,928000,979500,51500,16,2720,4,3.5,2007,7600,0.047,46037,32226,0,250.2,416.5
5109,2,20210809,20210717,2,1,2,1,1,3,5,955500,976500,21000,23,2870,5,4,2015,9700,0.025,24413,17089,0,230.4,422.1
5110,2,20210910,20210819,4,4,2,8,5,3,5,901500,930500,29000,22,2840,4,3.5,2016,11150,0.026000000000000002,24193,16935,0,442.5,417.6
5111,2,20221228,20221213,2,1,1,6,3,1,4,780500,822500,42000,15,1940,3,2.5,2003,6550,0.0265,21796,15257,0,231.3,400.1
5112,2,20221227,20221210,4,4,1,6,1,2,5,970000,1014500,44500,17,2650,5,4,2019,8100,0.027,27392,19174,13500,444.2,429.4
5113,2,20220925,20220912,2,1,2,7,1,5,4,723500,742000,18500,13,2410,4,3.5,2022,7050,0.029,21518,15063,0,246.5,411
5114,2,20220630,20220615,4,4,2,1,3,5,5,1069000,1108000,39000,15,2630,3,2.5,2022,8900,0.024,26592,18614,0,432.8,422.4
5115,2,20220516,20220414,2,1,1,1,2,2,5,923000,983500,60500,32,2540,4,3.5,2011,6500,0.028,27538,19277,0,235,415.5
5116,2,20220620,20220603,4,4,1,6,2,5,5,1079000,1115000,36000,17,2970,4,3.5,2022,11500,0.0235,26203,18342,0,435.3,430.8
5117,2,20220125,20220111,2,1,1,3,1,2,5,927000,966000,39000,14,2340,4,3.5,2009,7200,0.0265,25599,17919,0,240.1,403.6
5118,2,20220425,20220330,4,4,2,2,4,4,5,1068500,1116000,47500,26,2750,5,4,2015,9000,0.027,30132,21092,0,436.4,417.6
5119,2,20221224,20221203,2,1,1,6,1,5,5,869000,909000,40000,21,2370,4,3.5,2021,9350,0.026000000000000002,23634,16544,9750,248.7,404.1
5120,2,20220123,20220108,2,1,2,8,5,5,5,872000,916500,44500,15,2590,4,3.5,2014,8850,0.0235,21538,15077,0,242.9,422.5
5121,2,20220307,20220220,2,1,1,4,1,5,5,942000,972500,30500,15,2600,4,3.5,2016,6300,0.0275,26744,18721,0,234.4,408
5122,2,20220818,20220801,4,4,2,6,5,5,5,1026500,1049500,23000,17,2570,4,3.5,2014,11700,0.029,30436,21305,0,451.7,431.2
5123,2,20220721,20220629,2,1,2,6,1,2,5,886000,917000,31000,22,2480,4,3.5,2022,6300,0.0225,20633,14443,0,226.3,407.9
5124,2,20220218,20220126,3,1,3,2,2,3,3,497000,515000,18000,23,1720,2,2,2004,8400,0.0445,22918,16043,4000,478.7,404
5125,2,20220409,20220320,2,1,2,6,1,2,5,1202500,1250500,48000,20,3020,5,4,2018,10900,0.0275,34389,24072,0,244.1,413.6
5126,2,20221210,20221120,4,4,2,1,1,2,5,1566000,1597500,31500,20,3490,6,5,2022,10450,0.0225,35944,25161,0,441.9,418.6
5127,2,20221116,20221102,2,1,2,2,1,2,4,681000,717000,36000,14,1970,3,2.5,2014,6150,0.03,21510,15057,0,246.3,420.7
5128,2,20221023,20220925,2,1,1,6,4,2,4,797500,821500,24000,28,1890,3,2.5,2011,7500,0.027,22181,15527,0,239.3,421.4
5129,2,20220331,20220303,4,4,2,3,5,5,5,948000,955500,7500,28,2430,4,3.5,2020,11300,0.028,26754,18728,0,444.8,432.1
5130,2,20221014,20220914,3,1,1,8,2,3,4,705000,739500,34500,30,2210,4,3.5,1984,10450,0.025500000000000002,18857,13200,0,483.3,408.9
5131,2,20220205,20220116,3,1,1,3,2,5,3,534000,565000,31000,20,1520,3,2.5,1962,5100,0.0275,15538,10877,0,476.4,395.1
5132,2,20221016,20220928,2,1,1,3,4,2,5,911000,930500,19500,18,2330,4,3.5,2009,8750,0.0225,20936,14655,0,232.1,413.5
5133,2,20220918,20220827,2,1,1,2,4,5,5,893000,928000,35000,22,2480,4,3.5,2022,10050,0.0235,21808,15266,0,242.7,406.9
5134,2,20220513,20220422,2,1,3,7,1,1,4,785000,819000,34000,21,1880,2,2,2022,7250,0.0495,40541,28379,0,250.5,402.5
5135,2,20220316,20220302,2,1,2,4,2,2,5,936500,991500,55000,14,2530,4,3.5,2018,8550,0.024,23796,16657,0,251.1,414.3
5136,2,20220418,20220322,2,1,2,8,1,5,5,941500,962000,20500,27,2770,5,4,2021,13250,0.022,21164,14815,0,237.4,413
5137,2,20220905,20220823,2,1,2,6,1,6,5,947000,990000,43000,13,2500,4,3.5,2017,9150,0.029,28710,20097,0,242.1,403.6
5138,2,20221030,20221013,2,1,1,9,5,5,5,1163000,1163000,0,17,2630,4,3.5,2021,8650,0.0265,30820,21574,0,231.7,413.2
5139,2,20220116,20211230,4,4,1,1,5,5,5,1251500,1305500,54000,17,3140,5,4,2021,9950,0.0235,30679,21475,14500,436.7,421.4
5140,2,20220117,20211215,2,1,2,3,1,6,5,1120500,1158500,38000,33,2500,4,3.5,2004,9850,0.029,33597,23518,0,239.9,414.8
5141,2,20220209,20220124,3,1,2,1,1,3,3,503000,520000,17000,16,1820,3,2.5,1964,8250,0.029,15080,10556,0,466.1,405.6
5142,2,20220521,20220505,4,4,2,8,1,1,5,1039000,1110000,71000,16,2800,5,4,2018,9100,0.0245,27195,19037,0,435.5,430.9
5143,2,20220210,20220126,4,4,1,6,1,5,4,730500,769000,38500,15,1940,3,2.5,2016,9600,0.025500000000000002,19610,13727,0,440.3,413
5144,2,20220205,20220111,3,1,2,8,1,2,4,751000,762000,11000,25,1810,3,2.5,1986,8250,0.029,22098,15469,0,478,412.4
5145,2,20220529,20220430,4,4,2,9,1,2,5,1022000,1093000,71000,29,3200,6,5,2019,9850,0.0235,25686,17980,0,429,429.5
5146,2,20220321,20220305,3,1,1,4,4,2,3,563500,589000,25500,16,1770,3,2.5,1956,7600,0.0275,16198,11339,0,476,390.5
5147,2,20220506,20220419,2,1,2,3,1,5,3,561000,592500,31500,17,1740,3,2.5,2012,8400,0.0225,13331,9332,5250,226.6,419.4
5148,2,20220401,20220314,4,4,1,4,1,1,5,1068000,1090500,22500,18,2990,5,4,2022,14150,0.0225,24536,17175,0,430.8,434
5149,2,20220624,20220605,2,1,2,2,1,5,5,905500,966000,60500,19,2190,4,3.5,2014,5500,0.0225,21735,15214,0,234.7,419.5
5150,2,20220621,20220607,2,1,1,1,5,5,4,733000,758000,25000,14,2200,3,2.5,2007,5750,0.028,21224,14857,0,238.6,409.6
5151,2,20220518,20220422,2,1,2,8,1,4,5,1305500,1328000,22500,26,2790,5,4,2012,11350,0.029,38512,26958,0,234.4,415.1
5152,2,20221103,20221015,4,4,2,2,1,2,5,1261000,1336500,75500,19,3280,5,4,2022,8650,0.0245,32744,22921,0,444.4,423.3
5153,2,20220618,20220526,3,1,1,6,5,5,4,790500,781000,-9500,23,2080,4,3.5,1989,5900,0.027,21087,14761,0,474.8,393.1
5154,2,20220311,20220226,4,4,2,8,1,5,5,1550000,1581000,31000,13,3550,6,5,2016,15950,0.028,44268,30988,0,442.2,431.1
5155,2,20220314,20220223,1,1,2,2,3,1,3,599500,636000,36500,19,1660,2,2,1975,4300,0.029,18444,12911,0,274.7,494.1
5156,2,20221007,20220923,2,1,2,2,1,5,5,1058500,1080500,22000,14,2960,5,4,2014,7350,0.0285,30794,21556,0,240.8,411.2
5157,2,20220406,20220305,4,4,3,2,5,5,4,839500,843000,3500,32,2110,4,3.5,2017,6700,0.047,39621,27735,15000,441.5,427.1
5158,2,20220214,20220123,2,1,2,3,1,5,5,998500,1029500,31000,22,2750,4,3.5,2017,10500,0.022,22649,15854,0,234.6,409.6
5159,2,20220906,20220822,4,4,1,4,1,3,4,820000,822500,2500,15,2310,4,3.5,2021,11250,0.0265,21796,15257,0,443.9,428
5160,2,20220628,20220614,2,1,1,1,1,5,4,780000,792500,12500,14,1920,3,2.5,2008,9100,0.025,19813,13869,0,231.5,421.5
5161,2,20220614,20220529,2,1,1,2,1,5,5,1158500,1247500,89000,16,2950,5,4,2009,8750,0.024,29940,20958,0,239.9,403.4
5162,2,20220714,20220701,2,1,1,2,1,2,5,1192000,1254000,62000,13,2740,4,3.5,2013,11750,0.028,35112,24578,0,238.7,399.8
5163,2,20221201,20221104,3,1,1,1,5,2,5,913500,941500,28000,27,2570,4,3.5,1992,11050,0.0265,24950,17465,0,458.1,405.1
5164,2,20220913,20220825,2,1,1,2,1,2,5,1182000,1219500,37500,19,2570,4,3.5,2004,12200,0.0265,32317,22622,0,239,409.9
5165,2,20220611,20220525,4,4,2,6,1,5,5,1536500,1599500,63000,17,3630,6,5,2017,12450,0.029,46386,32470,0,444.5,419.6
5166,2,20230215,20230101,2,1,2,8,1,1,5,972000,960000,-12000,45,2500,4,3.5,2011,12200,0.0225,21600,15120,0,232,406.3
5167,2,20231213,20231025,2,1,2,6,1,5,5,1058000,1048000,-10000,49,2190,4,3.5,2009,9150,0.022,23056,16139,0,247.9,414.8
5168,2,20231004,20230723,4,4,2,4,5,3,5,1284000,1331500,47500,73,2680,5,4,2016,13050,0.027,35951,25166,0,436.1,408.8
5169,2,20230107,20221019,2,1,2,7,1,5,4,799500,785500,-14000,80,2680,5,4,2012,6800,0.028,21994,15396,11250,223.6,398.9
5170,2,20230321,20230127,4,4,2,1,5,5,5,1102500,1106500,4000,53,3000,5,4,2020,11200,0.026000000000000002,28769,20138,0,446.8,419.3
5171,2,20230220,20221221,4,4,2,3,1,5,4,699500,700000,500,61,2220,5,4,2022,5850,0.027,18900,13230,0,431.2,415.5
5172,2,20230504,20230227,4,4,1,7,1,3,5,1139500,1105000,-34500,66,2500,4,3.5,2018,11250,0.028,30940,21658,12250,435.9,418.6
5173,2,20230517,20230323,3,1,1,3,1,4,4,676000,673500,-2500,55,1640,3,2.5,1962,5000,0.0245,16501,11551,3500,473.3,402.9
5174,2,20231103,20230817,2,1,2,8,1,5,4,719500,693000,-26500,78,1980,3,2.5,2013,5500,0.03,20790,14553,9500,242.9,412.7
5175,2,20230708,20230522,2,1,2,2,1,5,5,1205500,1199500,-6000,47,2430,4,3.5,2018,10850,0.0265,31787,22251,0,234.4,410.9
5176,2,20230429,20230228,4,4,1,6,5,5,5,1159500,1102500,-57000,60,3400,5,4,2023,10200,0.0235,25909,18136,0,447.4,420.8
5177,2,20230805,20230518,2,1,1,2,1,5,5,1163500,1133000,-30500,79,2310,5,4,2022,10150,0.0285,32291,22604,0,233.6,401.8
5178,2,20231110,20230828,4,4,2,3,1,2,5,1207000,1210000,3000,74,2970,6,5,2023,12300,0.0275,33275,23293,15000,447.7,433.3
5179,2,20230601,20230317,1,1,1,1,5,1,2,358500,354500,-4000,76,1110,2,2,1994,4500,0.028,9926,6948,0,253.7,458.5
5180,2,20230621,20230416,3,1,2,1,1,3,4,782000,769500,-12500,66,2040,3,2.5,1980,7050,0.0225,17314,12120,11750,485,374.3
5181,2,20230926,20230807,4,4,2,1,1,5,5,1222000,1179500,-42500,50,2810,5,4,2023,10250,0.027,31847,22293,0,445.2,429.8
5182,2,20230530,20230404,3,1,1,6,1,1,4,717500,726000,8500,56,2420,4,3.5,1995,7600,0.029,21054,14738,6250,453.3,404.9
5183,2,20230626,20230418,2,1,1,1,1,1,5,1054000,1025500,-28500,69,2240,4,3.5,2007,9150,0.027,27689,19382,0,238.7,411.1
5184,2,20230704,20230516,1,1,2,3,2,5,3,515500,520500,5000,49,1690,2,2,1996,7100,0.0225,11711,8198,7000,233.3,480.5
5185,2,20230503,20230320,2,1,2,9,2,2,5,965000,948000,-17000,44,2390,4,3.5,2013,6700,0.0285,27018,18913,0,235.9,421.8
5186,2,20230705,20230515,2,1,1,4,1,5,3,644000,645000,1000,51,2150,3,2.5,2013,5250,0.025,16125,11288,0,229.6,410.3
5187,2,20230722,20230509,2,1,2,1,5,2,5,915500,915000,-500,74,2410,4,3.5,2014,6750,0.026000000000000002,23790,16653,10000,240.6,415.2
5188,2,20230405,20230213,4,4,1,1,5,3,5,999500,1003500,4000,51,2780,5,4,2023,9400,0.024,24084,16859,0,437.2,416.7
5189,2,20230704,20230502,2,1,2,1,3,2,5,1010500,1023000,12500,63,2660,4,3.5,2009,9750,0.029,29667,20767,7000,228.6,409.5
5190,2,20231114,20230914,2,1,2,1,1,6,4,780000,780000,0,61,2210,3,2.5,2013,9050,0.025500000000000002,19890,13923,4500,227.3,414.2
5191,2,20230727,20230603,1,1,2,6,1,5,3,523500,510500,-13000,54,1600,3,2.5,1961,6800,0.024,12252,8576,0,242.1,439.5
5192,2,20230314,20230125,3,1,2,6,1,5,3,486500,475000,-11500,48,1570,3,2.5,1991,4200,0.028,13300,9310,2250,479.3,408.6
5193,2,20231019,20230808,4,4,3,6,4,2,5,1356000,1305000,-51000,72,3250,5,4,2021,15000,0.0455,59378,41565,7750,435,431.9
5194,2,20230523,20230405,2,1,3,3,5,5,5,1163000,1143000,-20000,48,2700,4,3.5,2001,8600,0.051000000000000004,58293,40805,5250,237.6,397.6
5195,2,20231019,20230904,4,4,2,1,2,5,4,774500,765500,-9000,45,2350,3,2.5,2016,7050,0.024,18372,12860,0,436.1,420
5196,2,20231029,20230820,4,4,2,7,4,2,4,855000,853000,-2000,70,2130,4,3.5,2018,5850,0.0225,19193,13435,11000,435.9,428.5
5197,2,20230315,20221228,2,1,1,2,1,5,4,898500,878500,-20000,77,2400,4,3.5,2017,9150,0.0235,20645,14451,0,236.2,420.6
5198,2,20230824,20230611,3,1,2,8,1,2,3,623000,619000,-4000,74,1730,3,2.5,1994,4250,0.0245,15166,10616,4000,455.1,399.8
5199,2,20230624,20230511,4,4,1,3,1,1,5,1191000,1162500,-28500,44,2990,5,4,2017,12150,0.0245,28481,19937,0,438.9,433.5
5200,2,20230524,20230331,4,4,1,1,1,3,5,1325500,1334500,9000,54,2760,4,3.5,2023,7700,0.025,33363,23354,0,439.3,413.8
5201,2,20230421,20230131,4,4,2,9,5,5,5,1076000,1043000,-33000,80,2470,3,2.5,2023,8200,0.0235,24511,17158,0,430,417.5
5202,2,20230309,20230121,2,1,1,8,1,2,5,1105000,1064500,-40500,47,2480,4,3.5,2002,8350,0.0285,30338,21237,0,235.3,403
5203,2,20230125,20221130,2,1,2,2,5,3,5,1099500,1093000,-6500,56,2640,4,3.5,2019,8750,0.0225,24593,17215,0,236.1,410.6
5204,2,20230304,20221218,2,1,2,6,4,5,4,937000,886500,-50500,76,2190,3,2.5,2022,10800,0.025,22163,15514,4250,229.7,414.6
5205,2,20230213,20221105,2,1,2,4,1,2,5,1177000,1158000,-19000,100,2780,5,4,2008,8500,0.0265,30687,21481,10250,228.5,416.5
5206,2,20230714,20230529,2,1,2,6,1,5,4,870000,879000,9000,46,2350,4,3.5,2007,10900,0.0275,24173,16921,15250,250.2,403.7
5207,2,20231009,20230823,2,1,1,4,5,2,5,951000,948000,-3000,47,2510,4,3.5,2009,8350,0.0235,22278,15595,13500,241.1,419.9
5208,2,20230729,20230420,2,1,2,8,3,5,4,806000,800000,-6000,100,1830,3,2.5,2023,5750,0.022,17600,12320,0,236.4,413.7
5209,2,20230330,20230206,3,1,1,3,3,4,3,492500,471500,-21000,52,1720,3,2.5,2019,5000,0.0275,12966,9076,0,480.1,387.2
5210,2,20230621,20230419,2,1,1,2,3,1,4,847000,856000,9000,63,2110,4,3.5,2015,8650,0.024,20544,14381,14750,246.8,407
5211,2,20230614,20230429,2,1,1,5,1,2,4,864500,851000,-13500,46,2460,4,3.5,2019,7350,0.03,25530,17871,13250,235.4,408.7
5212,2,20230622,20230422,2,1,1,2,5,2,5,1130500,1090000,-40500,61,2430,3,2.5,2008,7500,0.0275,29975,20983,0,237.8,403.4
5213,2,20230613,20230421,3,1,1,6,1,5,4,830500,795500,-35000,53,2030,3,2.5,1995,6350,0.0285,22672,15870,0,483.4,414.7
5214,2,20231216,20231021,4,4,2,2,5,5,5,1094500,1070000,-24500,56,2480,5,4,2019,8400,0.029500000000000002,31565,22096,0,448.5,432.4
5215,2,20230818,20230626,4,4,1,5,4,5,5,1169500,1111000,-58500,53,3070,6,5,2015,10500,0.023,25553,17887,0,428.7,428.1
5216,2,20230318,20230113,2,1,2,2,5,5,5,1009500,996000,-13500,64,2420,4,3.5,2004,6650,0.023,22908,16036,0,231.8,409
5217,2,20230124,20221204,2,1,1,3,5,2,5,952500,960000,7500,51,2350,3,2.5,2009,11450,0.0235,22560,15792,0,238.2,406.5
